This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
374349.5	3767866	1
371628.8	3763118	1
361132.3	3768494	1
372995.9	3770054	1
367368.4	3767134	1
364807.7	3771158	1
362176.9	3765359	1
365837.4	3771648	1
362401.3	3767882	1
367795.9	3772554	1
361665.9	3769389	1
372921.9	3765005	1
359527.0	3770509	1
369070.1	3772492	1
367902.7	3773253	1
373878.5	3760547	1
371902.5	3765565	1
363108.3	3771200	1
361141.6	3766869	1
372258.7	3771361	1
367258.0	3766060	1
363755.2	3763144	1
352336.7	3768854	1
369691.8	3772160	1
365815.8	3769424	1
367741.8	3766980	1
375725.6	3765428	1
362762.9	3766503	1
359668.5	3769633	1
366134.6	3768795	1
364269.8	3769813	1
365261.3	3761205	1
369511.3	3771587	1
363738.9	3764044	1
372059.3	3761114	1
374706.0	3760814	1
363128.9	3763000	1
371444.3	3759545	1
374046.2	3759795	1
360955.3	3765696	1
371831.3	3760791	1
374836.7	3769136	1
360887.7	3769046	1
370789.9	3769400	1
358694.7	3769742	1
373549.2	3767824	1
369720.3	3764786	1
376766.6	3761943	1
370785.0	3771475	1
368139.8	3769351	1
366490.1	3761618	1
374302.9	3763067	1
367769.5	3764680	1
364872.8	3770132	1
365703.0	3765525	1
368368.9	3767199	1
366811.0	3758615	1
365970.9	3764798	1
370270.6	3769980	1
360705.4	3770873	1
353560.2	3768717	1
363797.0	3770043	1
368953.7	3765644	1
377536.0	3763961	1
356428.7	3768064	1
364897.9	3762408	1
368323.3	3762500	1
359917.3	3766931	1
368812.9	3769169	1
366768.6	3756816	1
372485.5	3758660	1
375343.9	3762157	1
363296.7	3769998	1
371958.3	3768739	1
353835.2	3768715	1
368629.3	3757948	1
360982.1	3771045	1
366272.0	3759745	1
371371.8	3764970	1
372351.5	3762886	1
357691.5	3769402	1
369718.5	3759437	1
372935.8	3761281	1
369380.5	3758091	1
378090.5	3764430	1
364336.5	3768963	1
366596.5	3764866	1
367625.8	3770481	1
368208.6	3760976	1
363027.4	3765426	1
374236.7	3761393	1
363876.6	3770517	1
368724.6	3770370	1
375205.6	3768507	1
362017.1	3766936	1
367442.1	3772157	1
377503.3	3763161	1
367862.4	3766529	1
373331.3	3768551	1
368822.1	3770119	1
373575.9	3767998	1
366035.6	3761147	1
364401.2	3762738	1
366041.0	3766872	1
370298.7	3770305	1
367269.2	3762060	1
369625.9	3765362	1
375504.0	3763205	1
369485.1	3766313	1
375006.6	3768609	1
376849.3	3762742	1
370994.5	3764724	1
374575.6	3765414	1
353737.6	3768966	1
377985.9	3763956	1
364451.8	3765387	1
356806.3	3768336	1
375664.9	3766903	1
362433.0	3771156	1
376985.4	3766466	1
368867.1	3764445	1
371628.3	3763068	1
371924.6	3767839	1
370162.2	3761382	1
355539.2	3769148	1
370197.8	3765057	1
373755.7	3768496	1
370492.7	3761954	1
367538.8	3764082	1
365350.3	3762654	1
365617.6	3759277	1
373168.9	3769852	1
371545.4	3762244	1
375028.2	3765685	1
367181.0	3768435	1
375560.8	3766479	1
368412.0	3761324	1
364241.1	3769439	1
360829.4	3770772	1
375554.3	3765804	1
359711.2	3768883	1
371225.0	3770446	1
361342.9	3769592	1
367093.5	3756813	1
373342.1	3759352	1
374256.4	3760843	1
366072.3	3770096	1
372420.7	3759711	1
370629.6	3763178	1
366037.3	3771646	1
364902.2	3768008	1
359213.0	3769062	1
368610.5	3768921	1
356030.2	3768218	1
367880.1	3770928	1
371541.3	3759244	1
374895.7	3762336	1
371912.7	3764040	1
368938.2	3764044	1
369206.8	3765966	1
365207.6	3771154	1
364229.7	3770839	1
367024.0	3767712	1
370772.9	3772800	1
367336.9	3763884	1
366807.1	3758215	1
364397.6	3762363	1
366063.8	3769221	1
365449.3	3770302	1
370225.3	3762732	1
360978.0	3768046	1
359069.0	3767089	1
367109.2	3766186	1
373790.9	3766971	1
370337.3	3766555	1
371393.4	3772344	1
369163.3	3758892	1
373325.4	3767951	1
372285.6	3758662	1
371234.2	3766246	1
374988.4	3766735	1
363861.8	3768992	1
355681.2	3768322	1
379150.9	3762945	1
366205.6	3758046	1
366676.9	3762841	1
373757.9	3768722	1
369929.7	3768334	1
368311.0	3761225	1
365800.3	3760075	1
358142.1	3769473	1
377148.0	3765189	1
366007.6	3758248	1
368236.6	3771600	1
363613.0	3763946	1
365027.9	3768081	1
366285.9	3758595	1
364693.4	3761935	1
361860.0	3771362	1
366286.5	3771569	1
362692.8	3764429	1
362185.0	3771358	1
376895.9	3762392	1
371443.9	3769819	1
368152.2	3765476	1
357611.7	3768903	1
360709.7	3766148	1
372558.7	3761059	1
376670.7	3764944	1
364038.7	3761442	1
370301.2	3773129	1
374360.4	3763841	1
377226.9	3763014	1
362005.8	3765761	1
377009.2	3763766	1
363167.6	3766999	1
366954.8	3760564	1
366702.8	3762941	1
367450.9	3767908	1
363006.0	3765801	1
373694.3	3764748	1
369516.9	3764438	1
370355.4	3763255	1
370390.8	3761755	1
366384.4	3766193	1
354359.6	3768660	1
372291.5	3769586	1
375453.3	3765706	1
363236.2	3771498	1
360619.6	3767174	1
365877.3	3762874	1
368476.4	3765398	1
373929.7	3765820	1
372510.4	3761235	1
360154.4	3768178	1
374337.3	3769191	1
374747.5	3759938	1
369052.0	3762893	1
359537.8	3766460	1
374708.4	3766213	1
363987.3	3771616	1
374247.8	3765117	1
371075.6	3760199	1
372389.3	3769360	1
368027.9	3760378	1
376682.6	3761019	1
364740.6	3766809	1
360259.0	3766078	1
359548.5	3767559	1
360717.1	3769498	1
358985.9	3768840	1
369928.2	3765609	1
377771.6	3765058	1
359493.1	3769585	1
365563.8	3761477	1
367455.3	3763208	1
365332.8	3763429	1
363994.6	3769791	1
361412.8	3769066	1
365563.7	3766626	1
368419.8	3769873	1
373110.7	3769003	1
364768.6	3761960	1
371119.8	3762173	1
374150.5	3767968	1
371882.2	3763466	1
377990.8	3761882	1
375732.9	3763603	1
362785.8	3763704	1
353324.9	3767645	1
363198.6	3762450	1
371693.3	3772341	1
369428.6	3763064	1
377289.8	3761763	1
365594.6	3764651	1
367124.3	3765161	1
367989.7	3761604	1
363697.1	3767469	1
368209.0	3758427	1
375327.6	3765632	1
368276.7	3765425	1
362683.6	3763480	1
372266.7	3767036	1
365771.9	3764900	1
369729.2	3757962	1
361407.7	3771116	1
358927.6	3770565	1
371003.7	3765674	1
359622.5	3767459	1
371423.7	3767744	1
371488.3	3771818	1
359453.3	3768060	1
366488.9	3761493	1
373482.0	3763475	1
374676.8	3768113	1
372119.9	3772512	1
357372.6	3770030	1
374956.1	3765985	1
360577.8	3768024	1
360897.0	3767421	1
367474.9	3772957	1
366431.4	3768468	1
364145.8	3767340	1
354230.8	3768261	1
367811.8	3756131	1
366876.5	3767963	1
365987.9	3766547	1
364733.7	3768684	1
369168.4	3767166	1
359229.5	3770762	1
367362.5	3769108	1
372103.2	3768213	1
354735.8	3768781	1
368981.8	3768543	1
356181.9	3768392	1
372177.0	3765512	1
372799.9	3762732	1
378927.2	3763072	1
367787.7	3766555	1
367120.2	3756988	1
369596.7	3772661	1
370215.4	3761707	1
365138.0	3769130	1
370452.7	3760405	1
366846.1	3759665	1
370228.4	3757882	1
364580.9	3765811	1
369704.5	3763162	1
366944.3	3764638	1
364041.5	3766891	1
368918.2	3759395	1
368756.5	3763346	1
375157.0	3766083	1
370928.6	3760500	1
369799.1	3765185	1
370924.3	3770374	1
364322.8	3764964	1
368572.2	3759798	1
359623.9	3767609	1
360266.0	3769377	1
376312.6	3761523	1
364721.1	3767384	1
372077.9	3770762	1
374119.7	3764794	1
375696.7	3762454	1
